id,program_code,name,faculty,level,university_name,city,budget_places,paid_places,tuition_cost_rub_year,budget_passing_score,paid_min_score,duration,study_format,language,accreditation,total_places,budget_ratio,tuition_log,paid_min_score_missing,budget_score_missing,cluster_raw,competitiveness_class
1608,02.03.03 | Математическое обеспечение и администрирование информационных систем,Разработка и администрирование информационных систем,Институт компьютерных наук ЛГТУ,Бакалавриат,Липецкий государственный технический университет,Липецк,23.0,2.0,135497.0,168.0,,0.0,Очная,Русский,государственный,25.0,0.92,11.816712159045359,0,0,0,0
1609,09.03.03 | Прикладная информатика,Прикладная информатика в социологии,Социологический факультет СГУ им. Чернышевского,Бакалавриат,Саратовский национальный исследовательский государственный университет имени Н.Г. Чернышевского,Саратов,10.0,10.0,135888.0,166.0,,0.0,Очная,Русский,государственный,20.0,0.5,11.819593654994243,0,0,0,0
1610,09.03.03 | Прикладная информатика,Прикладная информатика в социологии,Социологический факультет СГУ им. Чернышевского,Бакалавриат,Саратовский национальный исследовательский государственный университет имени Н.Г. Чернышевского,Саратов,10.0,10.0,50004.0,131.0,,0.0,Заочная,Русский,государственный,20.0,0.5,10.819878279410617,0,0,2,1
1611,09.03.03 | Прикладная информатика,Прикладная информатика в социологии,Факультет информационных технологий ТвГТУ,Бакалавриат,Тверской государственный технический университет,Тверь,18.0,15.0,151988.0,141.0,119.0,0.0,Очная,Русский,государственный,33.0,0.5454545454545454,11.93156342878864,0,0,0,0
1612,09.03.02 | Информационные системы и технологии,Аналитические информационные системы,Физико-технический факультет КубГУ,Бакалавриат,Кубанский государственный университет,Краснодар,50.0,3.0,175000.0,210.0,,0.0,Очная,Русский,государственный,53.0,0.9433962264150944,12.07254696717504,0,0,0,0
1613,09.03.02 | Информационные системы и технологии,Аналитические информационные системы,Физико-технический факультет КубГУ,Бакалавриат,Кубанский государственный университет,Краснодар,30.0,2.0,65000.0,185.0,,0.0,Заочная,Русский,государственный,32.0,0.9375,11.082157933374816,0,0,0,0
1614,09.03.02 | Информационные системы и технологии,Аналитические информационные системы,Факультет вычислительных систем ТУСУР,Бакалавриат,Томский государственный университет систем управления и радиоэлектроники,Томск,28.0,22.0,198500.0,185.0,,0.0,Очная,Русский,государственный,50.0,0.56,12.198549416880068,0,0,0,0
1615,01.03.01 | Математика,"Вещественный, комплексный и функциональный анализ",Механико-математический факультет НГУ,Бакалавриат,Новосибирский национальный исследовательский государственный университет,Новосибирс..,6.0,2.0,210000.0,222.0,,0.0,Очная,Русский,государственный,8.0,0.75,12.25486757159303,0,0,0,0
1616,01.03.01 | Математика,"Вещественный, комплексный и функциональный анализ",Школа компьютерных наук ТюмГУ,Бакалавриат,Тюменский государственный университет,Тюмень,25.0,35.0,222738.0,207.0,,0.0,Очная,Русский,государственный,60.0,0.4166666666666667,12.31375596139764,0,0,0,0
1617,01.03.01 | Математика,"Вещественный, комплексный и функциональный анализ",Институт фундаментальных наук КемГУ,Бакалавриат,Кемеровский государственный университет,Кемерово,20.0,2.0,161000.0,136.0,,0.0,Очная,Русский,государственный,22.0,0.9090909090909091,11.989165855127435,0,0,0,0
1618,01.03.01 | Математика,"Алгебра, теория чисел, математическая логика",Механико-математический факультет НГУ,Бакалавриат,Новосибирский национальный исследовательский государственный университет,Новосибирс..,6.0,2.0,210000.0,222.0,,0.0,Очная,Русский,государственный,8.0,0.75,12.25486757159303,0,0,0,0
1619,01.03.02 | Прикладная математика и информатика,Математическое моделирование и вычислительная математика,Институт информационных систем и инженерно-компьютерных технологий,Бакалавриат,Российский новый университет,Москва,,30.0,230000.0,,,0.0,Очная,Русский,негосударственный,,0.0,12.345838935721968,0,0,0,0
1620,01.03.02 | Прикладная математика и информатика,Математическое моделирование и вычислительная математика,Институт искусственного интеллекта РТУ МИРЭА,Бакалавриат,МИРЭА - Российский технологический университет,Москва,56.0,62.0,299000.0,263.0,,0.0,Очная,Русский,государственный,118.0,0.4745762711864407,12.608202196848836,0,0,1,2
1621,01.03.02 | Прикладная математика и информатика,Математическое моделирование и вычислительная математика,Институт искусственного интеллекта РТУ МИРЭА,Бакалавриат,МИРЭА - Российский технологический университет,Москва,,15.0,299000.0,,140.0,0.0,Очная,Русский,государственный,,0.0,12.608202196848836,0,0,0,0
1622,01.03.02 | Прикладная математика и информатика,Математическое моделирование и вычислительная математика,Механико-математический факультет НГУ,Бакалавриат,Новосибирский национальный исследовательский государственный университет,Новосибирс..,5.0,2.0,210000.0,222.0,,0.0,Очная,Русский,государственный,7.0,0.7142857142857143,12.25486757159303,0,0,0,0
1623,01.03.02 | Прикладная математика и информатика,Математическое моделирование и вычислительная математика,"Институт информационных технологий, математики и механики ННГУ им. Лобачевского",Бакалавриат,Национальный исследовательский Нижегородский государственный университет им. Н.И. Лобачевского,Нижний Нов..,55.0,5.0,225000.0,232.0,,0.0,Очная,Русский,государственный,60.0,0.9166666666666666,12.323860125621126,0,0,0,0
1624,01.03.02 | Прикладная математика и информатика,Математическое моделирование и вычислительная математика,Институт математики и фундаментальной информатики СФУ,Бакалавриат,Сибирский федеральный университет,Красноярск,65.0,3.0,222000.0,202.0,,0.0,Очная,Русский,государственный,68.0,0.9558823529411765,12.310437165348775,0,0,0,0
1625,01.03.02 | Прикладная математика и информатика,Математическое моделирование и вычислительная математика,Физико-технический институт СГТУ,Бакалавриат,Саратовский государственный технический университет им. Гагарина Ю.А.,Саратов,15.0,15.0,119050.0,196.0,,0.0,Очная,Русский,государственный,30.0,0.5,11.687307251711735,0,0,0,0
1626,01.03.02 | Прикладная математика и информатика,Математическое моделирование и вычислительная математика,Факультет математики и компьютерных наук ДГУ,Бакалавриат,Дагестанский государственный университет,Махачкала,15.0,5.0,106410.0,175.0,,0.0,Очная,Русский,государственный,20.0,0.75,11.575064234004627,0,0,0,0
1627,01.03.02 | Прикладная математика и информатика,Математическое моделирование и вычислительная математика,Факультет математики и компьютерных наук имени профессора Н.И. Червякова СКФУ,Бакалавриат,Северо-Кавказский федеральный университет,Ставрополь,25.0,2.0,167000.0,195.0,,0.0,Очная,Русский,государственный,27.0,0.9259259259259259,12.025755079404917,0,0,0,0
1628,01.03.02 | Прикладная математика и информатика,Математическое моделирование и вычислительная математика,Институт математики и информатики СВФУ,Бакалавриат,Северо-Восточный федеральный университет имени М. К. Аммосова,Якутск,22.0,3.0,309000.0,173.0,,0.0,Очная,Русский,государственный,25.0,0.88,12.6410997921206,0,0,0,0
1629,09.03.01 | Информатика и вычислительная техника,Системы автоматизированного проектирования в машиностроении,"Информатика, кибернетика и электроэнергетика МАИ",Бакалавриат,Московский авиационный институт,Москва,25.0,5.0,406210.0,253.0,,0.0,Очная,Русский,государственный,30.0,0.8333333333333334,12.91462800801779,0,0,0,0
1630,09.03.03 | Прикладная информатика,Прикладная информатика в искусстве и гуманитарных науках,Факультет искусств СПбГУ,Бакалавриат,Санкт-Петербургский государственный университет,Санкт-Пете..,10.0,12.0,410600.0,263.0,,0.0,Очная,Русский,государственный,22.0,0.45454545454545453,12.925377219024307,0,0,0,0
1631,09.03.03 | Прикладная информатика,Прикладная информатика в искусстве и гуманитарных науках,Гуманитарный институт СФУ,Бакалавриат,Сибирский федеральный университет,Красноярск,40.0,10.0,246000.0,216.0,,0.0,Очная,Русский,государственный,50.0,0.8,12.413090879946887,0,0,0,0
1632,09.03.03 | Прикладная информатика,Математическое и компьютерное моделирование в технических системах,"Институт информационных технологий МГТУ ""Станкин""",Бакалавриат,Московский государственный технологический университет «СТАНКИН»,Москва,61.0,10.0,364200.0,241.0,,0.0,Очная,Русский,государственный,71.0,0.8591549295774648,12.805461192015972,0,0,1,2
1633,09.03.03 | Прикладная информатика,Математическое и компьютерное моделирование в технических системах,Факультет управления и информатики в технологических системах ВГУИТ,Бакалавриат,Воронежский государственный университет инженерных технологий,Воронеж,30.0,25.0,151310.0,179.0,,0.0,Очная,Русский,государственный,55.0,0.5454545454545454,11.927092600372294,0,0,0,0
1634,09.03.03 | Прикладная информатика,Математическое и компьютерное моделирование в технических системах,Факультет управления и информатики в технологических системах ВГУИТ,Бакалавриат,Воронежский государственный университет инженерных технологий,Воронеж,10.0,40.0,50000.0,175.0,,0.0,Заочная,Русский,государственный,50.0,0.2,10.819798284210286,0,0,2,1
1635,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Институт экономики и финансов,Бакалавриат,Государственный университет управления,Москва,2.0,27.0,315000.0,263.0,,0.0,Очная,Русский,государственный,29.0,0.06896551724137931,12.660331092405906,0,0,0,0
1636,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Институт экономики и менеджмента РГУ им. А.Н. Косыгина,Бакалавриат,Российский государственный университет им. А.Н. Косыгина (Технологии. Дизайн. Искусство),Москва,,25.0,314000.0,,,0.0,Очная,Русский,государственный,,0.0,12.657151449598695,0,0,0,0
1637,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Институт экономики и финансов УрГЭУ,Бакалавриат,Уральский государственный экономический университет,Екатеринбург,,30.0,170000.0,,,0.0,Очная,Русский,государственный,,0.0,12.04355959836804,0,0,2,1
1638,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Институт экономики и финансов УрГЭУ,Бакалавриат,Уральский государственный экономический университет,Екатеринбург,,400.0,69000.0,,,0.0,Очно-заочная,Русский,государственный,,0.0,11.141876276228,0,0,2,1
1639,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Учетно-экономический факультет РГЭУ (РИНХ),Бакалавриат,Ростовский государственный экономический университет (РИНХ),Ростов-на-..,1.0,17.0,135000.0,240.0,,0.0,Очная,Русский,государственный,18.0,0.05555555555555555,11.813037464800539,0,0,2,1
1640,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Учетно-экономический факультет РГЭУ (РИНХ),Бакалавриат,Ростовский государственный экономический университет (РИНХ),Ростов-на-..,,3.0,65000.0,,,0.0,Очно-заочная,Русский,государственный,,0.0,11.082157933374816,0,0,2,1
1641,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Учетно-экономический факультет РГЭУ (РИНХ),Бакалавриат,Ростовский государственный экономический университет (РИНХ),Ростов-на-..,,32.0,65000.0,,110.0,0.0,Очно-заочная,Русский,государственный,,0.0,11.082157933374816,0,0,2,1
1642,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Институт отраслевой экономики и управления КГТУ,Бакалавриат,Калининградский государственный технический университет,Калинингра..,,10.0,146100.0,,,0.0,Очная,Русский,государственный,,0.0,11.892053442342334,0,0,2,1
1643,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Институт отраслевой экономики и управления КГТУ,Бакалавриат,Калининградский государственный технический университет,Калинингра..,,15.0,72800.0,,,0.0,Очно-заочная,Русский,государственный,,0.0,11.195484970354173,0,0,2,1
1644,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Факультет филиала ИЭУП в Набережных Челнах,Бакалавриат,Набережночелнинский филиал Казанского инновационного университета имени В.Г. Тимирясова (ИЭУП),Набережные..,,25.0,120000.0,,85.0,0.0,Очная,Русский,негосударственный,,0.0,11.695255355062795,0,0,2,1
1645,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Факультет филиала ИЭУП в Набережных Челнах,Бакалавриат,Набережночелнинский филиал Казанского инновационного университета имени В.Г. Тимирясова (ИЭУП),Набережные..,,25.0,88000.0,,85.0,0.0,Очно-заочная,Русский,негосударственный,,0.0,11.385103457032141,0,0,2,1
1646,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Факультет филиала ИЭУП в Набережных Челнах,Бакалавриат,Набережночелнинский филиал Казанского инновационного университета имени В.Г. Тимирясова (ИЭУП),Набережные..,,15.0,120000.0,,85.0,0.0,Очная,Русский,негосударственный,,0.0,11.695255355062795,0,0,2,1
1647,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Факультет филиала ИЭУП в Набережных Челнах,Бакалавриат,Набережночелнинский филиал Казанского инновационного университета имени В.Г. Тимирясова (ИЭУП),Набережные..,,30.0,88000.0,,85.0,0.0,Очно-заочная,Русский,негосударственный,,0.0,11.385103457032141,0,0,2,1
1648,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Факультет филиала ИЭУП в Набережных Челнах,Бакалавриат,Набережночелнинский филиал Казанского инновационного университета имени В.Г. Тимирясова (ИЭУП),Набережные..,,5.0,120000.0,,85.0,0.0,Очная,Русский,негосударственный,,0.0,11.695255355062795,0,0,2,1
1649,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Факультет филиала ИЭУП в Набережных Челнах,Бакалавриат,Набережночелнинский филиал Казанского инновационного университета имени В.Г. Тимирясова (ИЭУП),Набережные..,,5.0,66000.0,,85.0,0.0,Очно-заочная,Русский,негосударственный,,0.0,11.097425172408931,0,0,2,1
1650,38.03.01 | Экономика,Корпоративные финансы и бизнес-аналитика,Факультет филиала ИЭУП в Набережных Челнах,Бакалавриат,Набережночелнинский филиал Казанского инновационного университета имени В.Г. Тимирясова (ИЭУП),Набережные..,,5.0,66000.0,,85.0,0.0,Заочная,Русский,негосударственный,,0.0,11.097425172408931,0,0,2,1
1651,44.03.01 | Педагогическое образование,Экономическое образование,Институт экономики и управления РГПУ,Бакалавриат,Российский государственный педагогический университет имени А. И. Герцена,Санкт-Пете..,20.0,2.0,245500.0,240.0,,0.0,Очная,Русский,государственный,22.0,0.9090909090909091,12.411056299528171,0,0,0,0
1652,44.03.01 | Педагогическое образование,Экономическое образование,Исторический факультет КГПУ,Бакалавриат,Красноярский государственный педагогический университет им. В.П. Астафьева,Красноярск,25.0,10.0,220900.0,203.0,,0.0,Очная,Русский,государственный,35.0,0.7142857142857143,12.305469916333227,0,0,0,0
1653,44.03.01 | Педагогическое образование,Экономическое образование,Факультет филиала РГПУ в Волхове,Бакалавриат,Волховский филиал Российского государственного педагогического университета им. Герцена,Санкт-Пете..,9.0,10.0,68700.0,163.0,135.0,0.0,Заочная,Русский,государственный,19.0,0.47368421052631576,11.13751903414526,0,0,2,1
1654,44.03.01 | Педагогическое образование,Экономическое образование,"Факультет педагогики, психологии и физической культуры филиала КубГУ в г.Славянске-на-Кубани",Бакалавриат,Кубанский государственный университет филиал в г.Славянске-на-Кубани,Славянск-н..,20.0,,,178.0,,0.0,Очная,Русский,государственный,,0.0,,0,0,2,1
1655,01.03.03 | Механика и математическое моделирование,"Механика и математическое моделирование жидкости, газа и плазмы",Школа компьютерных наук ТюмГУ,Бакалавриат,Тюменский государственный университет,Тюмень,25.0,35.0,222738.0,184.0,,0.0,Очная,Русский,государственный,60.0,0.4166666666666667,12.31375596139764,0,0,0,0
1656,09.03.03 | Прикладная информатика,Прикладная геоинформатика,Институт информационных систем и геотехнологий РГГМУ,Бакалавриат,Российский государственный гидрометеорологический университет,Санкт-Пете..,9.0,18.0,266110.0,181.0,,0.0,Очная,Русский,государственный,27.0,0.3333333333333333,12.491668793954311,0,0,0,0
1657,09.03.03 | Прикладная информатика,Прикладная геоинформатика,Институт информационных систем и геотехнологий РГГМУ,Бакалавриат,Российский государственный гидрометеорологический университет,Санкт-Пете..,4.0,60.0,74100.0,144.0,119.0,0.0,Очно-заочная,Русский,государственный,64.0,0.0625,11.21318430646977,0,0,2,1
1658,09.03.03 | Прикладная информатика,Прикладная геоинформатика,Институт информационных систем и геотехнологий РГГМУ,Бакалавриат,Российский государственный гидрометеорологический университет,Санкт-Пете..,2.0,30.0,73000.0,210.0,,0.0,Заочная,Русский,государственный,32.0,0.0625,11.19822841866684,0,0,2,1
1659,01.03.04 | Прикладная математика,Анализ данных,Институт информационных технологий РТУ МИРЭА,Бакалавриат,МИРЭА - Российский технологический университет,Москва,21.0,65.0,299000.0,274.0,,0.0,Очная,Русский,государственный,86.0,0.2441860465116279,12.608202196848836,0,0,1,2
1660,01.03.04 | Прикладная математика,Анализ данных,Институт информационных технологий РТУ МИРЭА,Бакалавриат,МИРЭА - Российский технологический университет,Москва,,15.0,299000.0,,135.0,0.0,Очная,Русский,государственный,,0.0,12.608202196848836,0,0,0,0
1661,01.03.05 | Статистика,Бизнес-аналитика,Институт технологий управления РТУ МИРЭА,Бакалавриат,МИРЭА - Российский технологический университет,Москва,25.0,125.0,262000.0,259.0,,0.0,Очная,Русский,государственный,150.0,0.16666666666666666,12.476103599529843,0,0,1,2
1662,01.03.05 | Статистика,Бизнес-аналитика,Институт технологий управления РТУ МИРЭА,Бакалавриат,МИРЭА - Российский технологический университет,Москва,,15.0,262000.0,,124.0,0.0,Очная,Русский,государственный,,0.0,12.476103599529843,0,0,0,0
1663,01.03.05 | Статистика,Бизнес-аналитика,Институт управления инновациями КНИТУ,Бакалавриат,Казанский национальный исследовательский технологический университет,Казань,25.0,1.0,168000.0,186.0,124.0,0.0,Очная,Русский,государственный,26.0,0.9615384615384616,12.031725210748633,0,0,0,0
1664,01.03.05 | Статистика,Бизнес-аналитика,Институт менеджмента СГЭУ,Бакалавриат,Самарский государственный экономический университет,Самара,23.0,32.0,145050.0,149.0,124.0,0.0,Очная,Русский,государственный,55.0,0.41818181818181815,11.884840683700208,0,0,0,0
1665,01.03.05 | Статистика,Бизнес-аналитика,Институт менеджмента СГЭУ,Бакалавриат,Самарский государственный экономический университет,Самара,,2.0,145050.0,,124.0,0.0,Очная,Русский,государственный,,0.0,11.884840683700208,0,0,2,1
1666,01.03.05 | Статистика,Бизнес-аналитика,Институт менеджмента СГЭУ,Бакалавриат,Самарский государственный экономический университет,Самара,,10.0,145050.0,,124.0,0.0,Очная,Русский,государственный,,0.0,11.884840683700208,0,0,2,1
1667,01.03.05 | Статистика,Бизнес-аналитика,"Факультет экономики, социологии и управления РГУ",Бакалавриат,Рязанский государственный университет им. С.А. Есенина,Рязань,,20.0,142000.0,,123.0,0.0,Очная,Русский,государственный,,0.0,11.863589378812122,0,0,2,1
1668,01.03.05 | Статистика,Бизнес-аналитика,Институт экономики и туризма ВлГУ,Бакалавриат,Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых,Владимир,17.0,10.0,163700.0,132.0,124.0,0.0,Очная,Русский,государственный,27.0,0.6296296296296297,12.00579687207606,0,0,0,0
1669,09.03.01 | Информатика и вычислительная техника,Промышленная информатика,Институт искусственного интеллекта РТУ МИРЭА,Бакалавриат,МИРЭА - Российский технологический университет,Москва,60.0,90.0,324000.0,261.0,,0.0,Очная,Русский,государственный,150.0,0.4,12.688501881189456,0,0,1,2
1670,09.03.01 | Информатика и вычислительная техника,Промышленная информатика,Институт искусственного интеллекта РТУ МИРЭА,Бакалавриат,МИРЭА - Российский технологический университет,Москва,,15.0,324000.0,,119.0,0.0,Очная,Русский,государственный,,0.0,12.688501881189456,0,0,0,0
1671,09.03.01 | Информатика и вычислительная техника,Промышленная информатика,Институт искусственного интеллекта РТУ МИРЭА,Бакалавриат,МИРЭА - Российский технологический университет,Москва,,15.0,324000.0,,119.0,0.0,Очная,Русский,государственный,,0.0,12.688501881189456,0,0,0,0
1672,09.03.01 | Информатика и вычислительная техника,Промышленная информатика,Институт цифровых технологий КГТУ,Бакалавриат,Калининградский государственный технический университет,Калинингра..,25.0,15.0,165500.0,191.0,,0.0,Очная,Русский,государственный,40.0,0.625,12.016732516077072,0,0,0,0
1673,09.03.01 | Информатика и вычислительная техника,Промышленная информатика,Факультет информационных технологий ТвГТУ,Бакалавриат,Тверской государственный технический университет,Тверь,20.0,15.0,151988.0,163.0,,0.0,Очная,Русский,государственный,35.0,0.5714285714285714,11.93156342878864,0,0,0,0
1674,09.03.03 | Прикладная информатика,Управление данными,"Институт информационных технологий МГТУ ""Станкин""",Бакалавриат,Московский государственный технологический университет «СТАНКИН»,Москва,60.0,10.0,364200.0,241.0,,0.0,Очная,Русский,государственный,70.0,0.8571428571428571,12.805461192015972,0,0,1,2
1675,09.03.03 | Прикладная информатика,Управление данными,Факультет информационных технологий и анализа больших данных Финансовый университет,Бакалавриат,Финансовый университет при Правительстве Российской Федерации,Москва,43.0,80.0,390000.0,243.0,119.0,0.0,Очная,Русский,государственный,123.0,0.34959349593495936,12.873904582205107,0,0,1,2
1676,09.03.03 | Прикладная информатика,Управление данными,Институт информационных систем и инженерно-компьютерных технологий,Бакалавриат,Российский новый университет,Москва,,20.0,400000.0,,99.0,0.0,Очная,Русский,негосударственный,,0.0,12.899222326086994,0,0,0,0
1677,09.03.03 | Прикладная информатика,Управление данными,Институт информационных технологий РТУ МИРЭА,Бакалавриат,МИРЭА - Российский технологический университет,Москва,40.0,80.0,321000.0,260.0,,0.0,Очная,Русский,государственный,120.0,0.3333333333333333,12.679199517372098,0,0,1,2
1678,09.03.03 | Прикладная информатика,Управление данными,Институт информационных технологий РТУ МИРЭА,Бакалавриат,МИРЭА - Российский технологический университет,Москва,,15.0,321000.0,,150.0,0.0,Очная,Русский,государственный,,0.0,12.679199517372098,0,0,0,0
1679,09.03.03 | Прикладная информатика,Управление данными,Факультет математики и информационных технологий АлтГУ,Бакалавриат,Алтайский государственный университет,Барнаул,20.0,3.0,156610.0,205.0,,0.0,Очная,Русский,государственный,23.0,0.8695652173913043,11.96152030272839,0,0,0,0
1680,09.03.03 | Прикладная информатика,Управление данными,"Институт приборостроения, автоматизации и информационных технологий ОГУ имени И.С. Тургенева",Бакалавриат,Орловский государственный университет имени И.С. Тургенева,Орел,20.0,15.0,145510.0,209.0,,0.0,Очная,Русский,государственный,35.0,0.5714285714285714,11.888006964110614,0,0,0,0
1681,09.03.03 | Прикладная информатика,Управление данными,Факультет филиала СамГУПС в Нижнем Новгороде,Бакалавриат,Филиал Самарского государственного университета путей сообщения в Нижнем Новгороде,Нижний Нов..,,30.0,121300.0,,99.0,0.0,Очная,Русский,государственный,,0.0,11.706030338921243,0,0,2,1
1682,09.03.03 | Прикладная информатика,Информатизация организаций,Институт информационных технологий РТУ МИРЭА,Бакалавриат,МИРЭА - Российский технологический университет,Москва,35.0,80.0,359300.0,250.0,,0.0,Очная,Русский,государственный,115.0,0.30434782608695654,12.791915756287272,0,0,1,2
1683,09.03.03 | Прикладная информатика,Информатизация организаций,Институт информационных технологий РТУ МИРЭА,Бакалавриат,МИРЭА - Российский технологический университет,Москва,,15.0,359300.0,,135.0,0.0,Очная,Русский,государственный,,0.0,12.791915756287272,0,0,0,0
1684,09.03.01 | Информатика и вычислительная техника,Автоматизированное проектирование киберфизических систем,Институт искусственного интеллекта РТУ МИРЭА,Бакалавриат,МИРЭА - Российский технологический университет,Москва,30.0,60.0,324000.0,244.0,,0.0,Очная,Русский,государственный,90.0,0.3333333333333333,12.688501881189456,0,0,1,2
1685,09.03.01 | Информатика и вычислительная техника,Автоматизированное проектирование киберфизических систем,Институт искусственного интеллекта РТУ МИРЭА,Бакалавриат,МИРЭА - Российский технологический университет,Москва,,15.0,324000.0,,119.0,0.0,Очная,Русский,государственный,,0.0,12.688501881189456,0,0,0,0
1686,09.03.01 | Информатика и вычислительная техника,Автоматизированное проектирование киберфизических систем,Институт искусственного интеллекта РТУ МИРЭА,Бакалавриат,МИРЭА - Российский технологический университет,Москва,,15.0,324000.0,,119.0,0.0,Очная,Русский,государственный,,0.0,12.688501881189456,0,0,0,0
1687,01.03.02 | Прикладная математика и информатика,Современное программирование,Факультет математики и компьютерных наук СПбГУ,Бакалавриат,Санкт-Петербургский государственный университет,Санкт-Пете..,40.0,8.0,292600.0,286.0,,0.0,Очная,Русский,государственный,48.0,0.8333333333333334,12.586565185197317,0,0,1,2
1688,09.03.01 | Информатика и вычислительная техника,Компьютерные системы и технологии,Институт интеллектуальных кибернетических систем НИЯУ МИФИ,Бакалавриат,Национальный исследовательский ядерный университет «МИФИ»,Москва,50.0,50.0,440000.0,,,0.0,Очная,Русский,государственный,100.0,0.5,12.994532278619134,0,0,1,2
1689,09.03.01 | Информатика и вычислительная техника,Компьютерные системы и технологии,Факультет систем управления и робототехники Университет ИТМО,Бакалавриат,Национальный исследовательский университет ИТМО,Санкт-Пете..,30.0,60.0,459000.0,282.0,180.0,0.0,Очная,Русский,государственный,90.0,0.3333333333333333,13.036807667689546,0,0,1,2
1690,09.03.01 | Информатика и вычислительная техника,Компьютерные системы и технологии,Институт информационных технологий и программирования ГУАП,Бакалавриат,Санкт-Петербургский государственный университет аэрокосмического приборостроения,Санкт-Пете..,84.0,10.0,290000.0,246.0,,0.0,Очная,Русский,государственный,94.0,0.8936170212765957,12.577639650232573,0,0,1,2
1691,09.03.01 | Информатика и вычислительная техника,Компьютерные системы и технологии,Институт информационных технологий и программирования ГУАП,Бакалавриат,Санкт-Петербургский государственный университет аэрокосмического приборостроения,Санкт-Пете..,25.0,3.0,110000.0,222.0,,0.0,Очно-заочная,Русский,государственный,28.0,0.8928571428571429,11.608244735642321,0,0,0,0
1692,09.03.01 | Информатика и вычислительная техника,Компьютерные системы и технологии,Институт информационных технологий и программирования ГУАП,Бакалавриат,Санкт-Петербургский государственный университет аэрокосмического приборостроения,Санкт-Пете..,16.0,15.0,96000.0,280.0,,0.0,Заочная,Русский,государственный,31.0,0.5161290322580645,11.472113887062386,0,0,2,1
1693,09.03.01 | Информатика и вычислительная техника,Компьютерные системы и технологии,Факультет информационных технологий НГУ,Бакалавриат,Новосибирский национальный исследовательский государственный университет,Новосибирс..,48.0,8.0,225000.0,267.0,,0.0,Очная,Русский,государственный,56.0,0.8571428571428571,12.323860125621126,0,0,1,2
1694,09.03.01 | Информатика и вычислительная техника,Компьютерные системы и технологии,Факультет инженерии и цифровых технологий МГУ им. адм. Г.И. Невельского,Бакалавриат,Морской государственный университет им. адм. Г.И. Невельского,Владивосто..,,60.0,200000.0,,,0.0,Очная,Русский,государственный,,0.0,12.206077645517674,0,0,0,0
1695,09.03.01 | Информатика и вычислительная техника,Компьютерные системы и технологии,Факультет инженерии и цифровых технологий МГУ им. адм. Г.И. Невельского,Бакалавриат,Морской государственный университет им. адм. Г.И. Невельского,Владивосто..,,30.0,120000.0,,,0.0,Заочная,Русский,государственный,,0.0,11.695255355062795,0,0,2,1
1696,09.03.01 | Информатика и вычислительная техника,Компьютерные системы и технологии,Факультет компьютерных технологий и энергетики ДГТУ в г. Махачкала,Бакалавриат,Дагестанский государственный технический университет,Махачкала,6.0,1.0,122184.0,183.0,119.0,0.0,Очная,Русский,государственный,7.0,0.8571428571428571,11.71329156859445,0,0,0,0
1697,09.03.01 | Информатика и вычислительная техника,Компьютерные системы и технологии,Факультет компьютерных технологий и энергетики ДГТУ в г. Махачкала,Бакалавриат,Дагестанский государственный технический университет,Махачкала,,7.0,26600.0,,,0.0,Заочная,Русский,государственный,,0.0,10.188704088048116,0,0,2,1
